,ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA
56,11192.0,Vegetables and Vegetable Products,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",97.0,3.17,0.38,20.32,3.23,5.0,40.0,0.065,0.0,2.2,0.22,127.0,1.403,0.148,0.1009999999999999,128.0,0.133,1.12,52.0,0.5720000000000001,51.0,2.5,1.03,0.0444444444444444,0.038235294117647,0.0,0.0244444444444444,0.0146666666666666,0.3175,0.0876875,0.1138461538461538,0.0841666666666666,0.1066666666666666,0.0001477777777777,0.1238095238095238,0.0728571428571428,0.0454545454545454,0.0936363636363636
57,10158.0,Pork Products,"USDA Commodity, pork, canned",196.0,19.4,12.95,0.59,0.0,0.0,0.0,0.311,0.93,0.0,0.28,1.0,5.767,0.18,0.052,5.0,0.03,1.05,20.0,0.037,173.0,46.0,2.77,0.0,0.1829411764705882,0.3875,0.0,0.0186666666666666,0.0025,0.3604375,0.1384615384615384,0.0433333333333333,0.0041666666666666,3.333333333333333e-05,0.0476190476190476,0.2471428571428571,0.8363636363636363,0.2518181818181818
58,11378.0,Vegetables and Vegetable Products,"Potatoes, mashed, dehydrated, flakes without milk, dry form",354.0,8.34,0.41,81.17,3.36,6.6,1.0,0.748,0.0,81.0,0.03,46.0,6.263999999999999,0.11,0.988,27.0,0.161,1.21,66.0,0.161,156.0,13.4,0.7,0.0011111111111111,0.44,0.0,0.9,0.002,0.115,0.3915,0.0846153846153846,0.8233333333333334,0.0225,0.0001788888888888,0.1571428571428571,0.2228571428571428,0.2436363636363636,0.0636363636363636
59,8510.0,Snacks,Milk and cereal bar,413.0,6.47,10.98,72.05,45.97,0.4,188.0,0.8190000000000001,2.0,15.4,0.42,159.0,8.193999999999999,0.696,0.615,410.0,0.049,5.99,21.0,0.206,155.0,7.7,0.84,0.2088888888888889,0.4817647058823529,0.8333333333333334,0.1711111111111111,0.0279999999999999,0.3975,0.512125,0.5353846153846153,0.5125000000000001,0.3416666666666667,5.444444444444445e-05,0.05,0.2214285714285714,0.14,0.0763636363636363
60,19858.0,Sweets,"Candies, sugar-coated almonds",474.0,10.0,17.93,68.26,62.5,2.5,0.0,0.06,0.0,0.0,12.36,15.0,1.0,0.27,0.05,100.0,0.586,1.9,137.0,1.121,166.0,1.7,1.56,0.0,0.0352941176470588,0.0,0.0,0.8240000000000001,0.0375,0.0625,0.2076923076923077,0.0416666666666666,0.0833333333333333,0.0006511111111111,0.3261904761904762,0.2371428571428572,0.0309090909090909,0.1418181818181818
61,14262.0,Beverages,"Citrus fruit juice drink, frozen concentrate",162.0,1.2,0.1,40.2,28.63,0.2,7.0,0.066,0.0,95.3,0.22,26.0,0.263,0.034,0.051,25.0,0.0969999999999999,3.94,20.0,0.255,36.0,0.4,0.12,0.0077777777777777,0.0388235294117647,0.0,1.0588888888888888,0.0146666666666666,0.065,0.0164375,0.0261538461538461,0.0425,0.0208333333333333,0.0001077777777777,0.0476190476190476,0.0514285714285714,0.0072727272727272,0.0109090909090909
62,18931.0,Baked Products,"USDA Commodity, Bakery, Flour Mix Low-fat",361.0,9.07,4.7,70.59,0.0,3.5,0.0,0.093,0.0,0.0,0.0,291.0,5.904,0.423,0.65,181.0,0.141,4.11,28.0,0.779,633.0,6.7,0.68,0.0,0.0547058823529411,0.0,0.0,0.0,0.7275,0.369,0.3253846153846154,0.5416666666666667,0.1508333333333333,0.0001566666666666,0.0666666666666666,0.9042857142857142,0.1218181818181818,0.0618181818181818
63,11249.0,Vegetables and Vegetable Products,"Lentils, sprouted, cooked, stir-fried, without salt",101.0,8.8,0.45,21.25,0.0,0.0,2.0,0.1639999999999999,0.0,12.6,0.0,67.0,1.2,0.09,0.22,14.0,0.337,3.1,35.0,0.502,153.0,0.6,1.6,0.0022222222222222,0.0964705882352941,0.0,0.14,0.0,0.1675,0.075,0.0692307692307692,0.1833333333333333,0.0116666666666666,0.0003744444444444,0.0833333333333333,0.2185714285714285,0.0109090909090909,0.1454545454545454
64,8560.0,Breakfast Cereals,"Cereals ready-to-eat, KASHI GO LEAN CRUNCH!, Honey Almond Flax",379.0,16.79,9.9,66.9,22.2,15.0,1.0,0.03,0.0,1.0,2.68,43.0,0.8,0.07,0.07,75.0,0.611,2.8,105.0,3.404,270.0,17.5,0.6,0.0011111111111111,0.0176470588235294,0.0,0.0111111111111111,0.1786666666666666,0.1075,0.05,0.0538461538461538,0.0583333333333333,0.0625,0.0006788888888888,0.25,0.3857142857142857,0.3181818181818182,0.0545454545454545
65,9135.0,Fruits and Fruit Juices,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",60.0,0.37,0.13,14.77,14.2,0.2,0.0,0.032,0.0,0.1,0.0,0.0,0.133,0.015,0.017,11.0,0.018,0.25,10.0,0.239,14.0,0.0,0.07,0.0,0.0188235294117647,0.0,0.0011111111111111,0.0,0.0,0.0083125,0.0115384615384615,0.0141666666666666,0.0091666666666666,2e-05,0.0238095238095238,0.02,0.0,0.0063636363636363
66,5625.0,Poultry Products,"Emu, flat fillet, raw",102.0,22.25,0.74,0.0,0.0,0.0,0.0,0.5820000000000001,6.12,0.0,0.22,12.0,6.7860000000000005,0.414,0.245,3.0,0.205,5.0,31.0,0.0279999999999999,229.0,31.5,3.0,0.0,0.3423529411764706,2.5500000000000003,0.0,0.0146666666666666,0.03,0.424125,0.3184615384615384,0.2041666666666666,0.0025,0.0002277777777777,0.0738095238095238,0.3271428571428571,0.5727272727272728,0.2727272727272727
67,19367.0,Sweets,"Toppings, nuts in syrup",448.0,4.5,22.0,58.08,36.72,2.3,0.0,0.178,0.0,0.3,0.23,26.0,0.373,0.12,0.18,35.0,0.54,1.05,54.0,1.207,118.0,2.1,1.05,0.0,0.1047058823529411,0.0,0.0033333333333333,0.0153333333333333,0.065,0.0233125,0.0923076923076923,0.15,0.0291666666666666,0.0006,0.1285714285714285,0.1685714285714285,0.0381818181818181,0.0954545454545454
68,19330.0,Sweets,"Puddings, lemon, dry mix, instant",378.0,0.0,0.7,95.4,0.0,0.0,0.0,0.001,0.01,0.0,0.0,0.0,0.001,0.003,0.001,2.0,0.015,0.08,0.0,0.009,752.0,0.8,0.05,0.0,0.0005882352941176,0.0041666666666666,0.0,0.0,0.0,6.25e-05,0.0023076923076923,0.0008333333333333,0.0016666666666666,1.6666666666666667e-05,0.0,1.0742857142857145,0.0145454545454545,0.0045454545454545
69,18032.0,Baked Products,"Bread, irish soda, prepared from recipe",290.0,6.6,5.0,56.0,0.0,2.6,48.0,0.083,0.05,0.8,0.0,73.0,2.405,0.2689999999999999,0.298,81.0,0.13,2.69,23.0,0.355,114.0,16.0,0.57,0.0533333333333333,0.0488235294117647,0.0208333333333333,0.0088888888888888,0.0,0.1825,0.1503125,0.2069230769230769,0.2483333333333333,0.0675,0.0001444444444444,0.0547619047619047,0.1628571428571428,0.2909090909090909,0.0518181818181818
70,11274.0,Vegetables and Vegetable Products,"Mustard spinach, (tendergreen), raw",22.0,2.2,0.3,3.9,0.0,2.8,495.0,0.153,0.0,130.0,0.0,159.0,0.6779999999999999,0.093,0.068,210.0,0.075,1.5,11.0,0.407,28.0,0.8,0.17,0.55,0.09,0.0,1.4444444444444444,0.0,0.3975,0.042375,0.0715384615384615,0.0566666666666666,0.175,8.333333333333333e-05,0.0261904761904761,0.04,0.0145454545454545,0.0154545454545454
71,18237.0,Baked Products,"Cream puff shell, prepared from recipe",362.0,9.0,25.9,22.8,0.43,0.8,278.0,0.075,0.39,0.0,2.81,75.0,1.567,0.36,0.206,36.0,0.051,2.02,12.0,0.211,119.0,24.0,0.73,0.3088888888888889,0.0441176470588235,0.1625,0.0,0.1873333333333332,0.1875,0.0979375,0.2769230769230769,0.1716666666666666,0.03,5.666666666666666e-05,0.0285714285714285,0.17,0.4363636363636363,0.0663636363636363
72,15268.0,Finfish and Shellfish Products,"Fish, cod, Pacific, untreated, raw",72.0,17.54,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.022,0.17,28.0,0.015,180.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191666666666666,2.444444444444444e-05,0.0666666666666666,0.2571428571428571,0.0,0.0318181818181818
73,19049.0,Snacks,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",463.0,9.85,16.92,66.5,17.6,1.8,56.0,0.046,0.12,0.0,0.67,8.0,3.1830000000000003,0.557,0.3,197.0,0.119,0.92,22.0,0.4479999999999999,143.0,5.7,0.73,0.0622222222222222,0.0270588235294117,0.05,0.0,0.0446666666666666,0.02,0.1989375,0.4284615384615385,0.25,0.1641666666666666,0.0001322222222222,0.0523809523809523,0.2042857142857143,0.1036363636363636,0.0663636363636363
74,22986.0,"Meals, Entrees, and Side Dishes","KASHI Mayan Harvest Bake, frozen, unprepared",125.0,3.0,3.2,21.0,7.0,3.0,638.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.3,0.0,0.0,46.0,0.0,0.0,0.7088888888888889,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0657142857142857,0.0,0.0
75,18212.0,Baked Products,"Cookies, vanilla wafers, lower fat",441.0,5.0,15.2,73.6,37.5,1.9,8.0,0.073,0.13,0.0,0.23,96.0,3.1060000000000003,0.32,0.275,48.0,0.1,2.38,14.0,0.262,104.0,11.3,0.36,0.0088888888888888,0.0429411764705882,0.0541666666666666,0.0,0.0153333333333333,0.24,0.194125,0.2461538461538461,0.2291666666666667,0.04,0.0001111111111111,0.0333333333333333,0.1485714285714285,0.2054545454545454,0.0327272727272727
76,9270.0,Fruits and Fruit Juices,"Pineapple, canned, heavy syrup pack, solids and liquids",78.0,0.35,0.11,20.2,16.9,0.8,1.0,0.074,0.0,7.4,0.01,5.0,0.287,0.025,0.09,14.0,0.1009999999999999,0.38,16.0,1.08,7.0,0.4,0.12,0.0011111111111111,0.0435294117647058,0.0,0.0822222222222222,0.0006666666666666,0.0125,0.0179375,0.0192307692307692,0.075,0.0116666666666666,0.0001122222222222,0.0380952380952381,0.01,0.0072727272727272,0.0109090909090909
77,8668.0,Breakfast Cereals,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE, Nutty Clusters & Almonds",348.0,7.9,6.8,79.5,22.1,18.2,0.0,0.9,2.7,10.9,0.0,0.0,9.1,0.8,0.69,182.0,0.0,8.19,58.0,0.0,182.0,0.0,6.8,0.0,0.5294117647058824,1.1250000000000002,0.1211111111111111,0.0,0.0,0.56875,0.6153846153846154,0.575,0.1516666666666666,0.0,0.1380952380952381,0.26,0.0,0.6181818181818182
78,8066.0,Breakfast Cereals,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",383.0,7.01,0.9,87.78,0.0,1.4,0.0,0.0,0.0,0.0,0.1,259.0,3.525,0.265,0.441,9.0,0.239,2.86,30.0,0.0,118.0,10.5,1.1,0.0,0.0,0.0,0.0,0.0066666666666666,0.6475,0.2203125,0.2038461538461538,0.3675,0.0075,0.0002655555555555,0.0714285714285714,0.1685714285714285,0.1909090909090908,0.1
79,9144.0,Fruits and Fruit Juices,"Jackfruit, raw",95.0,1.72,0.64,23.25,19.08,1.5,5.0,0.3289999999999999,0.0,13.7,0.34,24.0,0.92,0.055,0.105,24.0,0.076,0.23,29.0,0.043,21.0,0.0,0.13,0.0055555555555555,0.1935294117647059,0.0,0.1522222222222222,0.0226666666666666,0.06,0.0575,0.0423076923076923,0.0875,0.02,8.444444444444444e-05,0.069047619047619,0.03,0.0,0.0118181818181818
80,20035.0,Cereal Grains and Pasta,"Quinoa, uncooked",368.0,14.12,6.07,64.16,0.0,7.0,1.0,0.487,0.0,0.0,2.44,184.0,1.52,0.318,0.36,47.0,0.59,4.57,197.0,2.033,457.0,8.5,3.1,0.0011111111111111,0.2864705882352941,0.0,0.0,0.1626666666666666,0.46,0.095,0.2446153846153846,0.3,0.0391666666666666,0.0006555555555555,0.4690476190476191,0.6528571428571428,0.1545454545454545,0.2818181818181818
81,10890.0,Pork Products,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",122.0,22.71,3.47,0.43,0.43,0.0,10.0,0.336,0.51,0.0,0.24,1.0,7.23,0.225,0.265,9.0,0.109,1.05,21.0,0.022,253.0,41.0,2.4,0.0111111111111111,0.1976470588235294,0.2125,0.0,0.016,0.0025,0.451875,0.173076923076923,0.2208333333333333,0.0075,0.0001211111111111,0.05,0.3614285714285714,0.7454545454545455,0.2181818181818181
82,23439.0,Beef Products,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",200.0,29.37,9.01,0.27,0.0,0.0,13.0,0.23,1.97,0.0,0.81,0.0,5.003,0.21,0.0579999999999999,4.0,0.18,3.01,31.0,0.015,259.0,5.7,3.34,0.0144444444444444,0.1352941176470588,0.8208333333333333,0.0,0.054,0.0,0.3126875,0.1615384615384615,0.0483333333333333,0.0033333333333333,0.0002,0.0738095238095238,0.37,0.1036363636363636,0.3036363636363636
83,19419.0,Snacks,"Snacks, corn cakes",387.0,8.1,2.4,83.4,23.47,1.9,70.0,0.14,0.0,0.0,0.0,19.0,5.15,0.05,0.25,19.0,0.42,1.4,114.0,1.815,157.0,9.9,2.0,0.0777777777777777,0.0823529411764706,0.0,0.0,0.0,0.0475,0.321875,0.0384615384615384,0.2083333333333333,0.0158333333333333,0.0004666666666666,0.2714285714285714,0.2242857142857142,0.18,0.1818181818181818
84,20002.0,Cereal Grains and Pasta,"Amaranth grain, cooked",102.0,3.8,1.58,18.69,0.0,2.1,0.0,0.113,0.0,0.0,0.19,0.0,0.235,0.022,0.015,47.0,0.149,2.1,65.0,0.8540000000000001,148.0,5.5,0.86,0.0,0.0664705882352941,0.0,0.0,0.0126666666666666,0.0,0.0146875,0.0169230769230769,0.0125,0.0391666666666666,0.0001655555555555,0.1547619047619047,0.2114285714285714,0.1,0.0781818181818181
85,11950.0,Vegetables and Vegetable Products,"Mushrooms, enoki, raw",37.0,2.66,0.29,7.81,0.22,2.7,0.0,0.1,0.0,0.0,0.01,48.0,7.032,0.2,0.225,0.0,0.107,1.15,16.0,0.075,105.0,2.2,0.65,0.0,0.0588235294117647,0.0,0.0,0.0006666666666666,0.12,0.4395,0.1538461538461538,0.1875,0.0,0.0001188888888888,0.0380952380952381,0.15,0.04,0.059090909090909
86,17377.0,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, testes, raw",68.0,11.4,2.38,0.14,0.0,0.0,10.0,0.033,9.89,0.0,0.31,0.0,1.744,0.214,0.315,5.0,0.091,1.14,11.0,0.0289999999999999,179.0,26.2,1.14,0.0111111111111111,0.0194117647058823,4.120833333333334,0.0,0.0206666666666666,0.0,0.109,0.1646153846153846,0.2625,0.0041666666666666,0.0001011111111111,0.0261904761904761,0.2557142857142857,0.4763636363636364,0.1036363636363636
87,19219.0,Sweets,"Puddings, coconut cream, dry mix, regular, prepared with 2% milk",104.0,3.1,2.5,17.8,0.0,0.2,49.0,0.145,0.26,0.7,0.0,4.0,0.091,0.146,0.032,113.0,0.025,0.2,16.0,0.037,89.0,2.3,0.37,0.0544444444444444,0.0852941176470588,0.1083333333333333,0.0077777777777777,0.0,0.01,0.0056875,0.1123076923076923,0.0266666666666666,0.0941666666666666,2.7777777777777776e-05,0.0380952380952381,0.1271428571428571,0.0418181818181818,0.0336363636363636
88,22984.0,"Meals, Entrees, and Side Dishes","KASHI, Chicken Pasta Pomodoro, Frozen Entree",100.0,7.0,2.3,13.0,1.0,2.6,53.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,35.0,0.0,116.0,0.0,0.81,0.0588888888888888,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0508333333333333,0.0,0.0833333333333333,0.1657142857142857,0.0,0.0736363636363636
89,9415.0,Fruits and Fruit Juices,"Pears, raw, green anjou",66.0,0.44,0.1,15.79,9.73,3.1,1.0,0.026,0.0,4.4,0.12,0.0,0.151,0.022,0.01,11.0,0.077,0.24,7.0,0.048,13.0,0.0,0.1,0.0011111111111111,0.0152941176470588,0.0,0.0488888888888888,0.008,0.0,0.0094375,0.0169230769230769,0.0083333333333333,0.0091666666666666,8.555555555555556e-05,0.0166666666666666,0.0185714285714285,0.0,0.009090909090909
90,35133.0,American Indian/Alaska Native Foods,Chilchen (Red Berry Beverage) (Navajo),44.0,0.81,0.63,8.68,2.6,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.248,0.015,0.02,7.0,0.019,0.95,9.0,0.074,23.0,0.0,0.19,0.0,0.0194117647058823,0.0,0.0,0.0,0.0,0.0155,0.0115384615384615,0.0166666666666666,0.0058333333333333,2.111111111111111e-05,0.0214285714285714,0.0328571428571428,0.0,0.0172727272727272
91,11830.0,Vegetables and Vegetable Products,"Potatoes, baked, skin, with salt",198.0,4.29,0.1,46.06,1.4,7.9,1.0,0.614,0.0,13.5,0.04,22.0,3.065,0.106,0.122,34.0,0.8170000000000001,7.04,43.0,0.616,101.0,0.7,0.49,0.0011111111111111,0.3611764705882353,0.0,0.15,0.0026666666666666,0.055,0.1915625,0.0815384615384615,0.1016666666666666,0.0283333333333333,0.0009077777777777,0.1023809523809523,0.1442857142857143,0.0127272727272727,0.0445454545454545
92,35183.0,American Indian/Alaska Native Foods,"Corn, dried, yellow (Northern Plains Indians)",419.0,14.48,10.64,66.27,21.32,20.5,13.0,1.11,0.0,0.0,0.44,0.0,8.25,0.181,0.261,25.0,0.293,2.61,149.0,0.9,344.0,56.5,3.06,0.0144444444444444,0.6529411764705884,0.0,0.0,0.0293333333333333,0.0,0.515625,0.1392307692307692,0.2175,0.0208333333333333,0.0003255555555555,0.3547619047619048,0.4914285714285714,1.0272727272727271,0.2781818181818182
93,9503.0,Fruits and Fruit Juices,"Apples, raw, gala, with skin",57.0,0.25,0.12,13.68,10.37,2.3,1.0,0.049,0.0,0.0,0.18,0.0,0.075,0.0289999999999999,0.017,7.0,0.021,0.12,5.0,0.037,11.0,0.0,0.05,0.0011111111111111,0.0288235294117647,0.0,0.0,0.012,0.0,0.0046875,0.0223076923076923,0.0141666666666666,0.0058333333333333,2.3333333333333336e-05,0.0119047619047619,0.0157142857142857,0.0,0.0045454545454545
94,9273.0,Fruits and Fruit Juices,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",53.0,0.36,0.12,12.87,9.98,0.2,0.0,0.1,0.0,10.0,0.02,18.0,0.1989999999999999,0.021,0.0579999999999999,13.0,0.069,0.31,12.0,0.504,8.0,0.1,0.11,0.0,0.0588235294117647,0.0,0.1111111111111111,0.0013333333333333,0.045,0.0124375,0.0161538461538461,0.0483333333333333,0.0108333333333333,7.666666666666667e-05,0.0285714285714285,0.0114285714285714,0.0018181818181818,0.01
95,17203.0,"Lamb, Veal, and Game Products","Veal, variety meats and by-products, liver, cooked, braised",192.0,28.42,6.26,3.77,0.0,0.0,21145.0,0.918,84.6,1.1,0.68,331.0,13.15,2.86,0.182,6.0,14.94,5.11,20.0,0.27,460.0,19.3,11.23,23.494444444444447,0.54,35.25,0.0122222222222222,0.0453333333333333,0.8275,0.821875,2.2,0.1516666666666666,0.005,0.0166,0.0476190476190476,0.6571428571428571,0.3509090909090909,1.020909090909091
96,1018.0,Dairy and Egg Products,"Cheese, edam",357.0,24.99,27.8,1.43,1.43,0.0,243.0,0.076,1.54,0.0,0.24,16.0,0.0819999999999999,0.389,0.037,731.0,0.036,0.44,30.0,0.011,536.0,14.5,3.75,0.27,0.0447058823529411,0.6416666666666667,0.0,0.016,0.04,0.005125,0.2992307692307692,0.0308333333333333,0.6091666666666666,4e-05,0.0714285714285714,0.7657142857142857,0.2636363636363636,0.3409090909090909
97,7081.0,Sausages and Luncheon Meats,"Turkey breast, sliced, prepackaged",100.0,16.33,2.37,2.34,3.28,0.0,0.0,0.41,0.37,0.0,0.13,4.0,7.15,0.145,0.038,7.0,0.024,0.34,20.0,0.012,234.0,13.0,0.8,0.0,0.2411764705882353,0.1541666666666666,0.0,0.0086666666666666,0.01,0.446875,0.1115384615384615,0.0316666666666666,0.0058333333333333,2.666666666666667e-05,0.0476190476190476,0.3342857142857143,0.2363636363636364,0.0727272727272727
98,19140.0,Sweets,"Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies",515.0,9.57,26.13,60.48,50.75,3.7,22.0,0.09,0.32,0.0,2.85,55.0,3.362,0.106,0.063,102.0,0.505,1.16,69.0,0.664,190.0,4.1,1.76,0.0244444444444444,0.0529411764705882,0.1333333333333333,0.0,0.19,0.1375,0.210125,0.0815384615384615,0.0525,0.085,0.0005611111111111,0.1642857142857142,0.2714285714285714,0.0745454545454545,0.16
99,5040.0,Poultry Products,"Chicken, broilers or fryers, light meat, meat only, cooked, fried",192.0,32.82,5.54,0.42,0.0,0.0,9.0,0.63,0.36,0.0,0.0,4.0,13.365,0.126,0.073,16.0,0.054,1.14,29.0,0.02,231.0,26.2,1.27,0.01,0.3705882352941177,0.15,0.0,0.0,0.01,0.8353125,0.0969230769230769,0.0608333333333333,0.0133333333333333,6e-05,0.069047619047619,0.33,0.4763636363636364,0.1154545454545454
100,11182.0,Vegetables and Vegetable Products,"Corn, yellow, whole kernel, frozen, microwaved",131.0,3.62,1.42,25.87,3.36,2.6,12.0,0.12,0.0,0.0,0.1,0.0,2.07,0.05,0.083,5.0,0.054,0.39,25.0,0.129,95.0,0.0,0.53,0.0133333333333333,0.0705882352941176,0.0,0.0,0.0066666666666666,0.0,0.129375,0.0384615384615384,0.0691666666666666,0.0041666666666666,6e-05,0.0595238095238095,0.1357142857142857,0.0,0.0481818181818181
101,35207.0,American Indian/Alaska Native Foods,"Pinon Nuts, roasted (Navajo)",541.0,7.41,34.08,51.06,0.0,43.4,0.0,0.1159999999999999,0.0,0.0,11.3,0.0,1.63,0.222,0.212,18.0,0.654,3.53,152.0,1.74,345.0,0.0,2.89,0.0,0.068235294117647,0.0,0.0,0.7533333333333334,0.0,0.101875,0.1707692307692307,0.1766666666666666,0.015,0.0007266666666666,0.3619047619047619,0.4928571428571429,0.0,0.2627272727272727
102,25036.0,Snacks,"Snacks, granola bites, mixed flavors",451.0,7.17,17.5,66.27,30.0,5.7,2.0,0.143,0.07,0.2,2.51,38.0,2.318,0.146,0.1989999999999999,41.0,0.247,1.56,69.0,1.682,216.0,20.0,1.92,0.0022222222222222,0.0841176470588235,0.0291666666666666,0.0022222222222222,0.1673333333333333,0.095,0.144875,0.1123076923076923,0.1658333333333333,0.0341666666666666,0.0002744444444444,0.1642857142857142,0.3085714285714285,0.3636363636363637,0.1745454545454545
103,11802.0,Vegetables and Vegetable Products,"New zealand spinach, cooked, boiled, drained, with salt",12.0,1.3,0.17,2.13,0.25,1.4,0.0,0.237,0.0,16.0,1.23,8.0,0.39,0.107,0.03,48.0,0.077,0.66,32.0,0.526,22.0,0.9,0.31,0.0,0.1394117647058823,0.0,0.1777777777777777,0.0819999999999999,0.02,0.024375,0.0823076923076923,0.025,0.04,8.555555555555556e-05,0.0761904761904762,0.0314285714285714,0.0163636363636363,0.0281818181818181
104,1043.0,Dairy and Egg Products,"Cheese, pasteurized process, pimento",375.0,22.13,31.2,1.73,0.62,0.1,244.0,0.071,0.7,2.3,0.29,8.0,0.078,0.354,0.027,614.0,0.033,0.42,22.0,0.016,744.0,14.5,2.98,0.2711111111111111,0.0417647058823529,0.2916666666666667,0.0255555555555555,0.0193333333333333,0.02,0.004875,0.2723076923076923,0.0225,0.5116666666666667,3.6666666666666666e-05,0.0523809523809523,1.062857142857143,0.2636363636363636,0.2709090909090909
105,18345.0,Baked Products,"Rolls, dinner, oat bran",236.0,9.5,4.6,40.2,6.67,4.1,0.0,0.045,0.0,0.0,0.48,140.0,4.954,0.289,0.4479999999999999,85.0,0.136,4.14,33.0,0.754,115.0,29.3,1.02,0.0,0.0264705882352941,0.0,0.0,0.032,0.35,0.309625,0.2223076923076923,0.3733333333333333,0.0708333333333333,0.0001511111111111,0.0785714285714285,0.1642857142857142,0.5327272727272727,0.0927272727272727
106,35043.0,American Indian/Alaska Native Foods,"Huckleberries, raw (Alaska Native)",37.0,0.4,0.1,8.7,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.3,0.03,0.01,15.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311111111111111,0.0,0.0,0.01875,0.023076923076923,0.0083333333333333,0.0125,0.0,0.0,0.0,0.0,0.0
107,1226.0,Dairy and Egg Products,"Egg substitute, liquid or frozen, fat free",48.0,10.0,0.0,2.0,2.0,0.0,11.0,0.133,0.34,0.5,1.59,16.0,0.14,0.386,0.12,73.0,0.022,1.98,15.0,0.006,72.0,41.3,0.98,0.0122222222222222,0.078235294117647,0.1416666666666667,0.0055555555555555,0.106,0.04,0.00875,0.2969230769230769,0.1,0.0608333333333333,2.444444444444444e-05,0.0357142857142857,0.1028571428571428,0.7509090909090909,0.0890909090909091
108,35227.0,American Indian/Alaska Native Foods,"Sea lion, Steller, kidney (Alaska Native)",93.0,18.1,1.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.875,7.0,16.0,0.131,301.0,274.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0009722222222222,0.0380952380952381,0.43,4.9818181818181815,0.2636363636363636
109,17195.0,"Lamb, Veal, and Game Products","Lamb, variety meats and by-products, kidneys, raw",97.0,15.74,2.95,0.82,0.0,0.0,95.0,0.22,52.41,11.0,0.0,28.0,7.51,2.24,0.62,13.0,0.446,6.38,17.0,0.118,246.0,126.9,2.24,0.1055555555555555,0.1294117647058823,21.8375,0.1222222222222222,0.0,0.07,0.469375,1.7230769230769232,0.5166666666666667,0.0108333333333333,0.0004955555555555,0.0404761904761904,0.3514285714285714,2.307272727272728,0.2036363636363636
110,19817.0,Snacks,"Snacks, rice cakes, brown rice, buckwheat, unsalted",380.0,9.0,3.5,80.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,21.0,8.096,0.103,0.0559999999999999,11.0,0.38,1.14,151.0,6.18,380.0,16.4,2.5,0.0,0.0764705882352941,0.0,0.0,0.0,0.0525,0.506,0.0792307692307692,0.0466666666666666,0.0091666666666666,0.0004222222222222,0.3595238095238095,0.5428571428571428,0.2981818181818181,0.2272727272727273
